,employer,title,salary,submitDate,startDate,caseStatus,city,state
219,YELLOWPAGESCOM LLC,DATA SCIENTIST,100000,2015-03-11,2015-08-02,CERTIFIED,NEW YORK,NY
220,THELADDERSCOM INC,DATA SCIENTIST,100000,2015-02-23,2015-07-26,CERTIFIED,NEW YORK,NY
221,MICROSOFT CORPORATION,DATA SCIENTIST,100000,2015-02-10,2015-08-06,CERTIFIED,BURLINGTON,MA
222,PETAMETRICS INC,DATA SCIENTIST,100000,2015-02-18,2015-08-20,CERTIFIED,SAN FRANCISCO,CA
223,GOOGLE INC,DATA SCIENTIST,100000,2015-02-25,2015-08-20,CERTIFIED,MOUNTAIN VIEW,CA
224,VISIBLE WORLD,DATA SCIENTIST,100000,2015-02-23,2015-08-22,CERTIFIED,NEW YORK,NY
225,4INFO INC,DATA SCIENTIST,100000,2015-02-23,2015-08-22,CERTIFIED,SAN MATEO,CA
226,K12 INC,DATA SCIENTIST,100000,2015-02-24,2015-08-01,CERTIFIED,HERNDON,VA
227,ELECTRONIC ARTS INC,DATA SCIENTIST,100000,2015-02-26,2015-08-26,CERTIFIED,REDWOOD CITY,CA
228,HIREKU,DATA SCIENTIST,100000,2015-03-04,2015-09-03,CERTIFIED,PITTSBURGH,PA
229,MARK ONE LIFESTYLE INC,DATA SCIENTIST,100000,2015-03-03,2015-09-02,CERTIFIED,SAN FRANCISCO,CA
230,RELAYRIDES INC,DATA SCIENTIST,100000,2015-03-02,2015-08-29,CERTIFIED,SAN FRANCISCO,CA
231,JOTTER INC,DATA SCIENTIST,100000,2015-03-03,2015-09-02,CERTIFIED,MENLO PARK,CA
232,AGILONE INC,DATA SCIENTIST,100000,2015-03-03,2015-08-24,CERTIFIED,SUNNYVALE,CA
233,SUNING COMMERCE R&D CENTER,DATA SCIENTIST,100000,2015-03-11,2015-09-05,CERTIFIED,PALO ALTO,CA
234,HIREKU,DATA SCIENTIST,100000,2015-03-04,2015-09-03,CERTIFIED,PITTSBURGH,PA
235,HIREKU INC,DATA SCIENTIST,100000,2015-03-13,2015-09-12,CERTIFIED,PITTSBURGH,PA
236,HIREKU,DATA SCIENTIST,100000,2015-03-13,2015-09-12,CERTIFIED,PITTSBURGH,PA
237,DSTILLERY INC,DATA SCIENTIST,100000,2015-03-23,2015-09-22,CERTIFIED,NEW YORK,NY
238,PREMISE DATA CORPORATION,DATA SCIENTIST,100000,2015-03-25,2015-09-15,CERTIFIED,SAN FRANCISCO,CA
239,AGILONE INC,DATA SCIENTIST,100000,2015-04-17,2015-04-23,CERTIFIED,SUNNYVALE,CA
240,UBER TECHNOLOGIES INC,DATA SCIENTIST,100000,2015-05-05,2015-05-11,CERTIFIED,SAN FRANCISCO,CA
241,AMADEUS NORTH AMERICA INC,DATA SCIENTIST,100000,2015-05-28,2015-06-01,CERTIFIED,WALTHAM,MA
242,MOVE LOOT INC,DATA SCIENTIST,100000,2015-05-29,2015-06-08,WITHDRAWN,SAN FRANCISCO,CA
243,CSC HOLDINGS LLC,DATA SCIENTIST,100000,2015-06-12,2015-06-19,CERTIFIED,SAN FRANCISCO,CA
244,ZILLOW INC,DATA SCIENTIST,100000,2015-08-27,2015-10-01,CERTIFIED,SEATTLE,WA
245,ZILLOW INC,DATA SCIENTIST,100000,2015-09-22,2015-10-01,CERTIFIED,SEATTLE,WA
246,MOVE LOOT INC,DATA SCIENTIST,100000,2015-05-11,2015-05-25,DENIED,SAN FRANCISCO,CA
247,MOVE LOOT INC,DATA SCIENTIST,100000,2015-05-21,2015-06-01,DENIED,SAN FRANCISCO,CA
248,MOVE LOOT INC,DATA SCIENTIST,100000,2015-06-01,2015-06-08,WITHDRAWN,SAN FRANCISCO,CA
249,MOVE LOOT INC,DATA SCIENTIST,100000,2015-06-02,2015-06-08,CERTIFIED,SAN FRANCISCO,CA
250,BLUE APRON INC,DATA SCIENTIST,100000,2015-09-03,2015-09-28,CERTIFIED,NEW YORK,NY
251,SQUARE INC,DATA SCIENTIST,100880,2015-06-23,2015-07-06,CERTIFIED,SAN FRANCISCO,CA
252,CERNER CORPORATION,DATA SCIENTIST,101000,2015-03-11,2015-08-16,CERTIFIED,NORTH KANSAS CITY,MO
253,BOMBFELL INC,DATA SCIENTIST,101358,2015-10-14,2015-11-01,CERTIFIED,NEW YORK,NY
254,BOMBFELL INC,DATA SCIENTIST,101358,2015-10-16,2015-11-01,CERTIFIED,NEW YORK,NY
255,ZULILY INC,DATA SCIENTIST,102000,2015-02-04,2015-08-06,CERTIFIED,SEATTLE,WA
256,MICROSOFT CORPORATION,DATA SCIENTIST,102000,2015-03-06,2015-03-07,CERTIFIED,REDMOND,WA
257,PROSPER MARKETPLACE INC,DATA SCIENTIST,102003,2015-02-24,2015-08-18,CERTIFIED,SAN FRANCISCO,CA
258,INTEL CORPORATION,DATA SCIENTIST,102086,2015-12-28,2016-06-08,CERTIFIED,HILLSBORO,OR
259,INTEL CORPORATION,DATA SCIENTIST,102086,2015-12-10,2016-06-09,CERTIFIED,HILLSBORO,OR
260,MICROSOFT CORPORATION,DATA SCIENTIST,102500,2015-01-28,2015-07-26,CERTIFIED,REDMOND,WA
261,WAL-MART ASSOCIATES INC,DATA SCIENTIST,103130,2015-07-30,2016-01-12,CERTIFIED,BENTONVILLE,AR
262,CYLANCE INC,DATA SCIENTIST,103400,2015-03-04,2015-03-09,WITHDRAWN,IRVINE,CA
263,CYLANCE INC,DATA SCIENTIST,103400,2015-03-05,2015-09-01,CERTIFIED,IRVINE,CA
264,AMERICAN EXPRESS COMPANY,DATA SCIENTIST,105000,2015-10-27,2015-11-03,CERTIFIED,NEW YORK,NY
265,PUBLISHERS CLEARING HOUSE LLC,DATA SCIENTIST,105000,2015-11-04,2015-12-07,CERTIFIED,PORT WASHINGTON,NY
266,FACEBOOK INC,DATA SCIENTIST,105000,2015-01-21,2015-07-16,CERTIFIED,NEW YORK,NY
267,DATANYZE,DATA SCIENTIST,105000,2015-01-28,2015-02-01,CERTIFIED,SAN MATEO,CA
268,MICROSOFT CORPORATION,DATA SCIENTIST,105000,2015-02-11,2015-07-28,CERTIFIED,CAMBRIDGE,MA
269,MICROSOFT CORPORATION,DATA SCIENTIST,105000,2015-02-16,2015-08-10,CERTIFIED,CAMBRIDGE,MA
270,MICROSOFT CORPORATION,DATA SCIENTIST,105000,2015-02-16,2015-08-11,CERTIFIED,REDMOND,WA
271,MICROSOFT CORPORATION,DATA SCIENTIST,105000,2015-02-16,2015-08-11,CERTIFIED,REDMOND,WA
272,MICROSOFT CORPORATION,DATA SCIENTIST,105000,2015-02-18,2015-08-06,CERTIFIED,REDMOND,WA
273,VIVINT,DATA SCIENTIST,105000,2015-02-21,2015-08-23,CERTIFIED,LEHI,UT
274,MICROSOFT CORPORATION,DATA SCIENTIST,105000,2015-02-23,2015-08-19,CERTIFIED,REDMOND,WA
275,MICROSOFT CORPORATION,DATA SCIENTIST,105000,2015-02-23,2015-08-20,CERTIFIED,REDMOND,WA
276,QUORA INC,DATA SCIENTIST,105000,2015-02-25,2015-08-12,CERTIFIED,MOUNTAIN VIEW,CA
277,KABBAGE INC,DATA SCIENTIST,105000,2015-02-27,2015-08-26,CERTIFIED,ATLANTA,GA
278,VISUAL IQ INC,DATA SCIENTIST,105000,2015-03-17,2015-09-10,CERTIFIED,NEEDHAM,MA
279,AMERICAN EXPRESS COMPANY,DATA SCIENTIST,105000,2015-03-16,2015-09-12,CERTIFIED,NEW YORK,NY
280,AMERICAN EXPRESS TRS CO INC,DATA SCIENTIST,105000,2015-03-16,2015-09-12,CERTIFIED,NEW YORK,NY
281,CONSULTADD INC,DATA SCIENTIST,105000,2015-03-19,2015-09-01,CERTIFIED,JERSEY CITY,NJ
282,CONSULTADD INC,DATA SCIENTIST,105000,2015-03-19,2015-09-01,CERTIFIED,JERSEY CITY,NJ
283,CONSULTADD INC,DATA SCIENTIST,105000,2015-03-19,2015-09-01,CERTIFIED,JERSEY CITY,NJ
284,CONSULTADD INC,DATA SCIENTIST,105000,2015-03-19,2015-09-01,CERTIFIED,JERSEY CITY,NJ
285,MICROSOFT CORPORATION,DATA SCIENTIST,105000,2015-03-25,2015-09-24,CERTIFIED,REDMOND,WA
286,FACEBOOK INC,DATA SCIENTIST,105000,2015-04-20,2015-05-18,CERTIFIED,MENLO PARK,CA
287,FACEBOOK INC,DATA SCIENTIST,105000,2015-05-07,2015-06-01,CERTIFIED,MENLO PARK,CA
288,MICROSOFT CORPORATION,DATA SCIENTIST,105000,2015-07-10,2015-10-01,CERTIFIED,REDMOND,WA
289,SQUARE INC,DATA SCIENTIST,105789,2015-07-02,2015-10-01,CERTIFIED,SAN FRANCISCO,CA
290,MICROSOFT CORPORATION,DATA SCIENTIST,105900,2015-10-29,2016-04-26,CERTIFIED,REDMOND,WA
291,MICROSOFT CORPORATION,DATA SCIENTIST,106590,2015-02-02,2015-07-30,CERTIFIED,CAMBRIDGE,MA
292,CAPITAL ONE NATIONAL ASSOCIATION,DATA SCIENTIST,106600,2015-07-31,2015-08-17,CERTIFIED,NEW YORK,NY
293,MICROSOFT CORPORATION,DATA SCIENTIST,107000,2015-02-23,2015-08-13,CERTIFIED,REDMOND,WA
294,EXPERIAN INFORMATION SOLUTIONS INC,DATA SCIENTIST,107000,2015-03-18,2015-09-17,CERTIFIED,SAN DIEGO,CA
295,BLUE JEANS NETWORK INC,DATA SCIENTIST,107000,2015-05-09,2015-05-15,CERTIFIED,MOUNTAIN VIEW,CA
296,MICROSOFT CORPORATION,DATA SCIENTIST,107100,2015-10-27,2016-04-23,CERTIFIED,REDMOND,WA
297,IBM CORPORATION,DATA SCIENTIST,107390,2015-12-22,2016-06-22,CERTIFIED,FOSTER CITY,CA
298,CARDLYTICS INC,DATA SCIENTIST,107500,2015-07-01,2015-07-15,CERTIFIED,ATLANTA,GA
299,APPNEXUS INC,DATA SCIENTIST,107750,2015-04-03,2015-10-01,CERTIFIED,NEW YORK,NY
300,ADARA MEDIA INC,DATA SCIENTIST,108000,2015-02-27,2015-08-26,CERTIFIED,MOUNTAIN VIEW,CA
301,APPLOVIN CORPORATION,DATA SCIENTIST,108597,2015-02-10,2015-08-06,WITHDRAWN,PALO ALTO,CA
302,APPLOVIN CORPORATION,DATA SCIENTIST,108597,2015-02-11,2015-08-06,CERTIFIED,PALO ALTO,CA
303,APPLOVIN CORPORATION,DATA SCIENTIST,108597,2015-02-27,2015-08-26,CERTIFIED,PALO ALTO,CA
304,MICROSOFT CORPORATION,DATA SCIENTIST,108704,2015-07-16,2015-08-10,CERTIFIED,BELLEVUE,WA
305,MICROSOFT CORPORATION,DATA SCIENTIST,109100,2015-12-16,2016-06-03,CERTIFIED,REDMOND,WA
306,OMNICOM MEDIA GROUP HOLDINGS INC,DATA SCIENTIST,110000,2015-02-25,2015-08-27,WITHDRAWN,NEW YORK,NY
307,FV USA LLC,DATA SCIENTIST,110000,2015-09-28,2015-10-01,CERTIFIED,PALO ALTO,CA
308,ELECTRONIC ARTS INC,DATA SCIENTIST,110000,2015-10-22,2015-11-01,CERTIFIED,REDWOOD CITY,CA
309,EDMUNDSCOM,DATA SCIENTIST,110000,2015-11-05,2015-11-16,CERTIFIED,SANTA MONICA,CA
310,MICROSOFT CORPORATION,DATA SCIENTIST,110000,2015-11-05,2016-05-03,CERTIFIED,BELLEVUE,WA
311,CUSTORA INC,DATA SCIENTIST,110000,2015-10-05,2015-10-15,CERTIFIED,NEW YORK,NY
312,QUID INC,DATA SCIENTIST,110000,2015-12-17,2016-06-15,CERTIFIED,SAN FRANCISCO,CA
313,ACT-ON SOFTWARE,DATA SCIENTIST,110000,2015-02-04,2015-08-06,CERTIFIED,BEAVERTON,OR
314,MICROSOFT CORPORATION,DATA SCIENTIST,110000,2015-01-19,2015-07-16,CERTIFIED,REDMOND,WA
315,GROUPON INC,DATA SCIENTIST,110000,2015-02-16,2015-08-13,CERTIFIED,PALO ALTO,CA
316,MICROSOFT CORPORATION,DATA SCIENTIST,110000,2015-02-23,2015-08-20,CERTIFIED,REDMOND,WA
317,OMNICOM MEDIA GROUP HOLDINGS INC,DATA SCIENTIST,110000,2015-02-25,2015-08-27,CERTIFIED,NEW YORK,NY
318,GINGERIO INC,DATA SCIENTIST,110000,2015-03-11,2015-09-08,CERTIFIED,SAN FRANCISCO,CA
319,FACEBOOK INC,DATA SCIENTIST,110000,2015-03-03,2015-09-01,CERTIFIED,MENLO PARK,CA
320,QUID INC,DATA SCIENTIST,110000,2015-03-05,2015-08-29,CERTIFIED,SAN FRANCISCO,CA
321,CLEARSLIDE INC,DATA SCIENTIST,110000,2015-03-06,2015-09-04,CERTIFIED,SAN FRANCISCO,CA
322,AGILONE INC,DATA SCIENTIST,110000,2015-03-03,2015-08-24,CERTIFIED,SUNNYVALE,CA
323,SUPPLY FRAME INC,DATA SCIENTIST,110000,2015-03-06,2015-09-04,CERTIFIED,PASADENA,CA
324,SUNING COMMERCE R&D CENTER,DATA SCIENTIST,110000,2015-03-11,2015-09-05,CERTIFIED,PALO ALTO,CA
325,XOOM CORPORATION,DATA SCIENTIST,110000,2015-03-12,2015-09-11,CERTIFIED,SAN FRANCISCO,CA
326,DRAWBRIDGE INC,DATA SCIENTIST,110000,2015-03-16,2015-09-01,CERTIFIED,SAN MATEO,CA
327,HERE NORTH AMERICA LLC,DATA SCIENTIST,110000,2015-03-17,2015-09-09,CERTIFIED,SEATTLE,WA
328,EXPERIAN INFORMATION SOLUTIONS INC,DATA SCIENTIST,110000,2015-03-17,2015-09-15,CERTIFIED,SAN DIEGO,CA
329,BLOOMBERG LP,DATA SCIENTIST,110000,2015-03-17,2015-04-06,CERTIFIED,PRINCETON,NJ
330,UBER TECHNOLOGIES INC,DATA SCIENTIST,110000,2015-03-19,2015-03-26,CERTIFIED,SAN FRANCISCO,CA
331,LUXE VALET INC,DATA SCIENTIST,110000,2015-03-23,2015-09-19,CERTIFIED,SAN FRANCISCO,CA
332,GRIDXINC,DATA SCIENTIST,110000,2015-03-25,2015-04-06,CERTIFIED,MILPITAS,CA
333,REVON SYSTEMS LLC,DATA SCIENTIST,110000,2015-03-26,2015-09-25,CERTIFIED,CRESTWOOD,KY
334,INSTITUTE OF GAS TECHNOLOGY,DATA SCIENTIST,110000,2015-04-24,2015-06-01,CERTIFIED,DES PLAINES,IL
335,INSTITUTE OF GAS TECHNOLOGY,DATA SCIENTIST,110000,2015-04-24,2015-06-01,CERTIFIED,DES PLAINES,IL
336,ANTUIT INC,DATA SCIENTIST,110000,2015-05-08,2015-05-11,CERTIFIED,NEW YORK,NY
337,ANTUIT INC,DATA SCIENTIST,110000,2015-05-08,2015-05-11,CERTIFIED,NEW YORK,NY
338,INSIGHT STRATEGY ADVISORS LLC,DATA SCIENTIST,110000,2015-09-21,2015-09-28,CERTIFIED,NEW YORK,NY
339,ZILLOW INC,DATA SCIENTIST,110780,2015-02-18,2015-08-17,CERTIFIED,SEATTLE,WA
340,PINTEREST INC,DATA SCIENTIST,111500,2015-03-17,2015-03-24,CERTIFIED,SAN FRANCISCO,CA
341,MICROSOFT CORPORATION,DATA SCIENTIST,111500,2015-06-11,2015-07-06,CERTIFIED,REDMOND,WA
342,TENET EMPLOYMENT INC,DATA SCIENTIST,112000,2015-10-08,2015-11-02,CERTIFIED,NASHVILLE,TN
343,SYMPHONY TELECA SERVICES INC,DATA SCIENTIST,112000,2015-04-08,2015-04-10,CERTIFIED,PLANO,TX
344,GLASSDOOR INC,DATA SCIENTIST,112000,2015-06-05,2015-07-06,WITHDRAWN,MILL VALLEY,CA
345,GLASSDOOR INC,DATA SCIENTIST,112000,2015-06-05,2015-07-06,CERTIFIED,MILL VALLEY,CA
346,MICROSOFT CORPORATION,DATA SCIENTIST,112500,2015-12-30,2016-06-02,CERTIFIED,BELLEVUE,WA
347,MICROSOFT CORPORATION,DATA SCIENTIST,112500,2015-02-18,2015-08-09,CERTIFIED,BELLEVUE,WA
348,MICROSOFT CORPORATION,DATA SCIENTIST,112500,2015-03-12,2015-09-10,CERTIFIED,BELLEVUE,WA
349,MICROSOFT CORPORATION,DATA SCIENTIST,112500,2015-03-18,2015-09-17,CERTIFIED,REDMOND,WA
350,MICROSOFT CORPORATION,DATA SCIENTIST,112500,2015-03-26,2015-03-30,CERTIFIED,REDMOND,WA
351,MICROSOFT CORPORATION,DATA SCIENTIST,114200,2015-11-09,2015-11-16,CERTIFIED,REDMOND,WA
352,MICROSOFT CORPORATION,DATA SCIENTIST,114248,2015-10-16,2015-11-02,CERTIFIED,BELLEVUE,WA
353,LINKEDIN CORPORATION,DATA SCIENTIST,114358,2015-10-27,2015-11-02,CERTIFIED,MOUNTAIN VIEW,CA
354,BITLY INC,DATA SCIENTIST,115000,2015-11-16,2015-11-23,CERTIFIED,NEW YORK,NY
355,ALLUVIUM INC,DATA SCIENTIST,115000,2015-11-30,2015-12-15,CERTIFIED,BROOKLYN,NY
356,TWITTER INC,DATA SCIENTIST,115000,2015-12-18,2016-06-14,CERTIFIED,SAN FRANCISCO,CA
357,UBER TECHNOLOGIES INC,DATA SCIENTIST,115000,2015-12-21,2015-12-24,CERTIFIED,SAN FRANCISCO,CA
358,UBER TECHNOLOGIES INC,DATA SCIENTIST,115000,2015-11-17,2015-11-23,CERTIFIED,SAN FRANCISCO,CA
359,MCGRAW-HILL GLOBAL EDUCATION LLC,DATA SCIENTIST,115000,2015-02-06,2015-08-05,CERTIFIED,BOSTON,MA
360,WAL-MART ASSOCIATES INC,DATA SCIENTIST,115000,2015-02-11,2015-08-11,CERTIFIED,SUNNYVALE,CA
361,ZILLOW INC,DATA SCIENTIST,115000,2015-02-24,2015-08-23,CERTIFIED,SEATTLE,WA
362,XAD INC,DATA SCIENTIST,115000,2015-02-25,2015-08-15,CERTIFIED,MOUNTAIN VIEW,CA
363,WAL-MART ASSOCIATES INC,DATA SCIENTIST,115000,2015-02-27,2015-08-26,CERTIFIED,SUNNYVALE,CA
364,THE NEW YORK TIMES COMPANY,DATA SCIENTIST,115000,2015-03-09,2015-09-05,CERTIFIED,NEW YORK,NY
365,GO DADDYCOM LLC,DATA SCIENTIST,115000,2015-03-03,2015-09-02,CERTIFIED,SUNNYVALE,CA
366,BLUESTAR TECHNOLOGY SOLUTIONS LLC,DATA SCIENTIST,115000,2015-03-03,2015-09-02,CERTIFIED,NEW YORK,NY
367,AUDIBLE INC,DATA SCIENTIST,115000,2015-03-13,2015-09-12,CERTIFIED,NEWARK,NJ
368,HONEST BUILDINGS INC,DATA SCIENTIST,115000,2015-03-31,2015-04-13,CERTIFIED,NEW YORK,NY
369,AUDIBLE INC,DATA SCIENTIST,115000,2015-03-16,2015-09-15,CERTIFIED,NEWARK,NJ
370,DAVOCADO LLC,DATA SCIENTIST,115000,2015-03-16,2015-09-12,CERTIFIED,TACOMA,WA
371,JPMORGAN CHASE & CO,DATA SCIENTIST,115000,2015-03-19,2015-09-15,CERTIFIED,NEW  YORK,NY
372,GUMGUM INC,DATA SCIENTIST,115000,2015-03-22,2015-04-20,CERTIFIED,SANTA MONICA,CA
373,ON DECK CAPITAL INC,DATA SCIENTIST,115000,2015-04-21,2015-05-01,CERTIFIED,NEW YORK,NY
374,INTERCEPT INTERACTIVE INC,DATA SCIENTIST,115000,2015-05-15,2015-05-26,CERTIFIED,SAN FRANCISCO,CA
375,RESOLVE TECH SOLUTIONS INC,DATA SCIENTIST,115000,2015-07-29,2015-07-29,CERTIFIED,ADDISON,TX
376,MAPR TECHNOLOGIES INC,DATA SCIENTIST,115000,2015-08-03,2015-08-10,CERTIFIED,COLUMBUS,OH
377,ZULILY INC,DATA SCIENTIST,115000,2015-02-03,2015-08-05,CERTIFIED,SEATTLE,WA
378,QUICKEN LOANS INC,DATA SCIENTIST,115500,2015-04-10,2015-04-10,CERTIFIED,HUNTINGTON BEACH,CA
379,INTEL AMERICA'S,DATA SCIENTIST,115682,2015-09-30,2015-10-09,CERTIFIED,SANTA CLARA,CA
380,INTEL CORPORATION,DATA SCIENTIST,115693,2015-05-18,2015-05-28,CERTIFIED,SANTA CLARA,CA
381,MACHINE ZONE INC,DATA SCIENTIST,116480,2015-03-06,2015-03-12,CERTIFIED,PALO ALTO,CA
382,MACHINE ZONE INC,DATA SCIENTIST,116480,2015-03-12,2015-09-09,CERTIFIED,PALO ALTO,CA
383,MACHINE ZONE INC,DATA SCIENTIST,116480,2015-05-13,2015-05-19,CERTIFIED,PALO ALTO,CA
384,MICROSOFT CORPORATION,DATA SCIENTIST,117000,2015-10-16,2015-11-02,CERTIFIED,CAMBRIDGE,MA
385,TWITTER INC,DATA SCIENTIST,117000,2015-12-18,2016-06-15,CERTIFIED,SAN FRANCISCO,CA
386,MICROSOFT CORPORATION,DATA SCIENTIST,117075,2015-11-19,2015-12-02,CERTIFIED,BELLEVUE,WA
387,SANO INTELLIGENCE INC,DATA SCIENTIST,117230,2015-03-03,2015-08-02,WITHDRAWN,SAN FRANCISCO,CA
388,SANO INTELLIGENCE INC,DATA SCIENTIST,117230,2015-03-05,2015-08-02,WITHDRAWN,SAN FRANCISCO,CA
389,SANO INTELLIGENCE INC,DATA SCIENTIST,117230,2015-03-05,2015-08-02,CERTIFIED,SAN FRANCISCO,CA
390,FACEBOOK INC,DATA SCIENTIST,117453,2015-02-10,2015-08-07,CERTIFIED,MENLO PARK,CA
391,FACEBOOK INC,DATA SCIENTIST,117453,2015-02-10,2015-08-07,CERTIFIED,MENLO PARK,CA
392,AIRPR INC,DATA SCIENTIST,117749,2015-03-20,2015-03-20,CERTIFIED,SAN FRANCISCO,CA
393,APPNEXUS INC,DATA SCIENTIST,118000,2015-02-03,2015-08-05,CERTIFIED,NEW YORK,NY
394,BUXTON CONSULTING INC,DATA SCIENTIST,118000,2015-06-18,2015-06-29,CERTIFIED,FOSTER CITY,CA
395,MICROSOFT CORPORATION,DATA SCIENTIST,118000,2015-09-11,2015-09-21,CERTIFIED,REDMOND,WA
396,WORKDAY INC,DATA SCIENTIST,118061,2015-03-05,2015-08-25,CERTIFIED,SAN FRANCISCO,CA
397,ZYPMEDIA INC,DATA SCIENTIST,118061,2015-06-12,2015-06-17,CERTIFIED,SAN FRANCISCO,CA
398,STITCH FIX INC,DATA SCIENTIST,119205,2015-02-13,2015-08-15,CERTIFIED,SAN FRANCISCO,CA
399,RUTHS ANALYTICS AND INNOVATION LLC,DATA SCIENTIST,119276,2015-03-17,2015-09-11,CERTIFIED,HOUSTON,TX
400,TAPAD INC,DATA SCIENTIST,119500,2015-03-11,2015-09-01,CERTIFIED,NEW YORK,NY
401,JPMORGAN CHASE & CO,DATA SCIENTIST,120000,2015-10-06,2015-10-06,WITHDRAWN,NEW YORK,NY
402,JPMORGAN CHASE & CO,DATA SCIENTIST,120000,2015-10-08,2015-10-09,CERTIFIED,NEW YORK,NY
403,MYFITNESSPAL INC,DATA SCIENTIST,120000,2015-12-03,2015-12-14,CERTIFIED,SAN FRANCISCO,CA
404,KAYAK SOFTWARE CORPORATION,DATA SCIENTIST,120000,2015-12-22,2016-01-04,CERTIFIED,CAMBRIDGE,MA
405,KENZIE LANE INNOVATION LLC,DATA SCIENTIST,120000,2015-10-27,2015-11-09,WITHDRAWN,ATLANTA,GA
406,FACEBOOK INC,DATA SCIENTIST,120000,2015-12-07,2016-06-04,CERTIFIED,MENLO PARK,CA
407,WORKDAY INC,DATA SCIENTIST,120000,2015-10-22,2015-11-02,CERTIFIED,SAN FRANCISCO,CA
408,AFFINITY SOLUTIONS INC,DATA SCIENTIST,120000,2015-10-14,2015-10-30,CERTIFIED,NEW YORK,NY
409,PAYPAL INC,DATA SCIENTIST,120000,2015-11-24,2015-12-07,CERTIFIED,SAN JOSE,CA
410,CIVITAS LEARNING INC,DATA SCIENTIST,120000,2015-01-14,2015-03-02,CERTIFIED,AUSTIN,TX
411,INDEED INC,DATA SCIENTIST,120000,2015-01-28,2015-02-02,CERTIFIED,AUSTIN,TX
412,MCGRAW-HILL GLOBAL EDUCATION LLC,DATA SCIENTIST,120000,2015-02-11,2015-08-08,CERTIFIED,BOSTON,MA
413,YIELDMO INC,DATA SCIENTIST,120000,2015-01-21,2015-07-20,CERTIFIED,NEW YORK,NY
414,KINNSER SOFTWARE INC,DATA SCIENTIST,120000,2015-01-26,2015-02-23,CERTIFIED,AUSTIN,TX
415,MICROSOFT CORPORATION,DATA SCIENTIST,120000,2015-01-28,2015-07-28,CERTIFIED,BELLEVUE,WA
416,EMAILAGE CORP,DATA SCIENTIST,120000,2015-02-05,2015-02-16,CERTIFIED,CHANDLER,AZ
417,EMAILAGE LLC,DATA SCIENTIST,120000,2015-02-05,2015-02-16,WITHDRAWN,CHANDLER,AZ
418,METAMIND INC,DATA SCIENTIST,120000,2015-02-06,2015-03-02,CERTIFIED,PALO ALTO,CA
419,LIVINGSOCIAL INC,DATA SCIENTIST,120000,2015-03-02,2015-08-24,CERTIFIED,WASHINGTON,DC
420,TUBEMOGUL INC,DATA SCIENTIST,120000,2015-03-06,2015-08-27,CERTIFIED,EMERYVILLE,CA
421,ELECTRONIC ARTS INC,DATA SCIENTIST,120000,2015-02-25,2015-08-25,CERTIFIED,REDWOOD CITY,CA
422,UPLIFT INC,DATA SCIENTIST,120000,2015-03-03,2015-09-01,CERTIFIED,SUNNYVALE,CA
423,ALIVECOR INC,DATA SCIENTIST,120000,2015-03-06,2015-09-04,CERTIFIED,SAN FRANCISCO,CA
424,AXON VIBE INC,DATA SCIENTIST,120000,2015-03-12,2015-09-11,CERTIFIED,NEW YORK,NY
425,ZILLOW INC,DATA SCIENTIST,120000,2015-04-20,2015-04-27,CERTIFIED,SEATTLE,WA
426,HOUGHTON MIFFLIN HARCOURT PUBLISHING COMPANY,DATA SCIENTIST,120000,2015-04-23,2015-04-28,CERTIFIED,BOSTON,MA
427,GROUPON INC,DATA SCIENTIST,120000,2015-05-06,2015-10-01,CERTIFIED,PALO ALTO,CA
428,APPLE INC,DATA SCIENTIST,120000,2015-05-07,2015-05-20,CERTIFIED,CUPERTINO,CA
429,EARNEST INC,DATA SCIENTIST,120000,2015-05-08,2015-05-18,CERTIFIED,SAN FRANCISCO,CA
430,AUDIBLE INC,DATA SCIENTIST,120000,2015-05-07,2015-05-26,CERTIFIED,NEWARK,NJ
431,MORNINGSTAR INC (HELLOWALLET A MORNINGSTAR COMPANY),DATA SCIENTIST,120000,2015-05-12,2015-06-01,CERTIFIED,WASHINGTON,DC
432,VASTCOM INC,DATA SCIENTIST,120100,2015-03-26,2015-09-24,CERTIFIED,AUSTIN,TX
433,MICROSOFT CORPORATION,DATA SCIENTIST,120200,2015-01-09,2015-07-07,CERTIFIED,BELLEVUE,WA
434,MICROSOFT CORPORATION,DATA SCIENTIST,120800,2015-10-29,2016-04-26,CERTIFIED,CAMBRIDGE,MA
435,MICROSOFT CORPORATION,DATA SCIENTIST,121000,2015-08-11,2015-10-01,CERTIFIED,REDMOND,WA
436,MICROSOFT CORPORATION,DATA SCIENTIST,121100,2015-10-29,2016-04-25,CERTIFIED,REDMOND,WA
437,THE GAP INC,DATA SCIENTIST,122200,2015-07-15,2015-09-30,CERTIFIED,SAN FRANCISCO,CA
438,MICROSOFT CORPORATION,DATA SCIENTIST,123000,2015-12-04,2016-06-02,CERTIFIED,REDMOND,WA
439,MICROSOFT CORPORATION,DATA SCIENTIST,123000,2015-12-15,2016-06-04,CERTIFIED,CAMBRIDGE,MA
440,AIRBNB INC,DATA SCIENTIST,123000,2015-11-24,2016-01-04,CERTIFIED,SAN FRANCISCO,CA
441,MICROSOFT CORPORATION,DATA SCIENTIST,123000,2015-02-16,2015-08-11,CERTIFIED,REDMOND,WA
442,MICROSOFT CORPORATION,DATA SCIENTIST,123000,2015-03-18,2015-09-17,CERTIFIED,BELLEVUE,WA
