,employer,title,salary,submitDate,startDate,caseStatus,city,state
2122,sears holdings management corporation,Data Scientist,80000,2017-01-25,2017-02-06,CERTIFIED,HOFFMAN ESTATES,IL
2123,komodo health inc,Data Scientist,110000,2017-01-25,2017-07-27,CERTIFIED,SAN FRANCISCO,CA
2124,microsoft corporation,Data Scientist,115000,2017-01-25,2017-07-13,CERTIFIED,REDMOND,WA
2125,welocalize inc,Data Scientist,115000,2017-01-26,2017-07-28,CERTIFIED,NEW YORK,NY
2126,microsoft corporation,Data Scientist,115000,2017-01-26,2017-07-22,CERTIFIED,REDMOND,WA
2127,techmileage llc,Data Scientist,113000,2017-01-26,2017-02-03,CERTIFIED,SCOTTSDALE,AZ
2128,asurion llc,Associate Data Scientist,97000,2017-01-26,2017-07-25,CERTIFIED,SAN MATEO,CA
2129,blizzard entertainment inc,Senior Data Scientist,140000,2017-01-26,2017-07-25,CERTIFIED,IRVINE,CA
2130,ebay inc,Data Scientist,181126,2017-01-26,2017-02-06,CERTIFIED,NEW YORK,NY
2131,gameloft inc,Senior Data Scientist,125000,2017-01-26,2017-02-15,WITHDRAWN,SAN FRANCISCO,CA
2132,techmileage llc,Data Scientist,93000,2017-01-26,2017-02-03,CERTIFIED,SCOTTSDALE,AZ
2133,microsoft corporation,Data Scientist,115000,2017-01-26,2017-07-24,CERTIFIED,REDMOND,WA
2134,akamai technologies inc,Associate Data Scientist,87700,2017-01-27,2017-07-29,DENIED,CAMBRIDGE,MA
2135,gameloft inc,Senior Data Scientist,125000,2017-01-27,2017-02-27,CERTIFIED,SAN FRANCISCO,CA
2136,schlumberger technology corporation,Data Scientist,117260,2017-01-27,2017-02-07,CERTIFIED,HOUSTON,TX
2137,hotwire inc,Data Scientist,63814,2017-01-30,2017-07-29,CERTIFIED,SAN FRANCISCO,CA
2138,koch supply & trading lp,Data Scientist,70000,2017-01-30,2017-08-01,CERTIFIED,HOUSTON,TX
2139,zestfinance inc,Data Scientist,70000,2017-01-31,2017-08-02,CERTIFIED,LOS ANGELES,CA
2140,akamai technologies inc,Associate Data Scientist,87700,2017-01-31,2017-07-29,CERTIFIED,CAMBRIDGE,MA
2141,nvidia corporation,Senior Data Scientist,115211,2017-01-31,2017-07-26,CERTIFIED,SANTA CLARA,CA
2142,intel corporation,Data Scientist,86694,2017-01-31,2017-07-02,CERTIFIED,FOLSOM,CA
2143,facebook inc,Data Scientist,105000,2017-01-31,2017-07-26,CERTIFIED,SEATTLE,WA
2144,overstockcom inc,Data Scientist,110000,2017-01-31,2017-07-24,CERTIFIED,MIDVALE,UT
2145,weather analytics llc,Data Scientist,82534,2017-01-31,2017-07-30,CERTIFIED,DOVER,NH
2146,zestfinance inc,Data Scientist,70000,2017-01-31,2017-08-02,WITHDRAWN,LOS ANGELES,CA
2147,datarobot inc,Data Scientist,150000,2017-01-31,2017-02-06,CERTIFIED,BOSTON,MA
2148,svb financial group,Data Scientist,65200,2017-01-31,2017-03-18,CERTIFIED,TEMPE,AZ
2149,microsoft corporation,Data Scientist,114000,2017-01-31,2017-07-30,CERTIFIED,REDMOND,WA
2150,facebook inc,Data Scientist,125000,2017-01-31,2017-02-20,CERTIFIED,MENLO PARK,CA
2151,armor defense inc,Senior Data Scientist,124000,2017-02-01,2017-07-31,CERTIFIED,RICHARDSON,TX
2152,wal-mart associates inc,Associate Data Scientist,87000,2017-02-01,2017-08-03,CERTIFIED,BENTONVILLE,AR
2153,doximity inc,Data Scientist,130000,2017-02-01,2017-08-01,CERTIFIED,SAN FRANCISCO,CA
2154,wal-mart associates inc,Staff Data Scientist,156980,2017-02-01,2017-07-30,CERTIFIED,SUNNYVALE,CA
2155,expedia inc,Data Scientist,65208,2017-02-01,2017-07-30,CERTIFIED,BELLEVUE,WA
2156,expedia inc,Data Scientist,65208,2017-02-01,2017-07-30,CERTIFIED,BELLEVUE,WA
2157,wal-mart associates inc,Staff Data Scientist,156980,2017-02-01,2017-07-30,CERTIFIED,SUNNYVALE,CA
2158,metromile inc,Senior Data Scientist,165000,2017-02-01,2017-02-20,CERTIFIED,SAN FRANCISCO,CA
2159,panton incorporated,Data Scientist,80000,2017-02-01,2017-08-01,WITHDRAWN,HOUSTON,TX
2160,ccc information services inc,Data Scientist,53872,2017-02-02,2017-08-02,CERTIFIED,CHICAGO,IL
2161,intel corporation,Data Scientist,117499,2017-02-02,2017-02-08,CERTIFIED,SAN DIEGO,CA
2162,ccc information services inc,Data Scientist,53872,2017-02-02,2017-08-02,CERTIFIED,CHICAGO,IL
2163,uptake technologies inc,Data Scientist,75000,2017-02-02,2017-08-03,CERTIFIED,CHICAGO,IL
2164,salesforcecom inc,Data Scientist,119642,2017-02-02,2017-08-04,CERTIFIED,SAN FRANCISCO,CA
2165,hotwire inc,Data Scientist,63814,2017-02-02,2017-07-30,CERTIFIED,SAN FRANCISCO,CA
2166,opex analytics llc,Data Scientist,110000,2017-02-02,2017-02-13,CERTIFIED,EVANSTON,IL
2167,jetcom inc,Data Scientist,165000,2017-02-02,2017-02-15,CERTIFIED,HOBOKEN,NJ
2168,pinterest inc,Data Scientist,127046,2017-02-03,2017-07-31,CERTIFIED,SAN FRANCISCO,CA
2169,suning commerce r&d center,Data Scientist,113300,2017-02-03,2017-08-04,CERTIFIED,PALO ALTO,CA
2170,orbitz worldwide llc,Data Scientist,53872,2017-02-03,2017-08-02,CERTIFIED,CHICAGO,IL
2171,facebook inc,Data Scientist,135000,2017-02-03,2017-02-20,CERTIFIED,MENLO PARK,CA
2172,microsoft corporation,Data Scientist,135000,2017-02-03,2017-02-13,CERTIFIED,REDMOND,WA
2173,orbitz worldwide llc,Data Scientist,69763,2017-02-03,2017-08-02,CERTIFIED,CHICAGO,IL
2174,staples inc,Senior Data Scientist,155000,2017-02-03,2017-08-05,CERTIFIED,SAN MATEO,CA
2175,uptake technologies inc,Data Scientist,105000,2017-02-03,2017-08-04,CERTIFIED,CHICAGO,IL
2176,insurance services office inc,Associate Data Scientist,100000,2017-02-05,2017-08-07,CERTIFIED,JERSEY CITY,NJ
2177,facebook inc,Data Scientist,111261,2017-02-06,2017-02-13,CERTIFIED,MENLO PARK,CA
2178,at&t services inc,Senior Data Scientist,153665,2017-02-06,2017-06-18,CERTIFIED,PALO ALTO,CA
2179,cox automotive corporate services llc,Data Scientist,84800,2017-02-06,2017-07-01,CERTIFIED,ATLANTA,GA
2180,sanchez oil & gas corporation,Senior Data Scientist,145000,2017-02-06,2017-02-20,CERTIFIED,HOUSTON,TX
2181,microsoft corporation,Data Scientist,115000,2017-02-06,2017-08-06,CERTIFIED,REDMOND,WA
2182,suning commerce r&d center usa inc,Data Scientist,91580,2017-02-06,2017-08-08,CERTIFIED,PALO ALTO,CA
2183,machine zone inc,Data Scientist,95243,2017-02-06,2017-02-10,CERTIFIED,PALO ALTO,CA
2184,bloomberg lp,Data Scientist,94000,2017-02-06,2017-06-27,CERTIFIED,PRINCETON,NJ
2185,sanchez oil & gas corporation,Senior Data Scientist,145000,2017-02-06,2017-02-20,CERTIFIED,HOUSTON,TX
2186,unity technologies sf,Data Scientist,97822,2017-02-06,2017-08-08,CERTIFIED,SAN FRANCISCO,CA
2187,cox automotive corporate services llc,Data Scientist,90000,2017-02-06,2017-07-01,CERTIFIED,ATLANTA,GA
2188,akamai technologies inc,Data Scientist,87700,2017-02-06,2017-08-05,WITHDRAWN,CAMBRIDGE,MA
2189,hopper (usa) inc,Data Scientist,160000,2017-02-06,2017-08-08,CERTIFIED,CAMBRIDGE,MA
2190,egencia llc,Data Scientist,65208,2017-02-07,2017-07-31,CERTIFIED,BELLEVUE,WA
2191,red beacon inc,Data Scientist,85000,2017-02-07,2017-08-06,CERTIFIED,FOSTER CITY,CA
2192,narrative science inc,Data Scientist,80000,2017-02-07,2017-08-07,CERTIFIED,CHICAGO,IL
2193,zynga inc,Senior Data Scientist,145000,2017-02-07,2017-06-05,CERTIFIED,SAN FRANCISCO,CA
2194,target enterprise inc,Lead Data Scientist,138923,2017-02-07,2017-08-01,CERTIFIED,SUNNYVALE,CA
2195,intel corporation,Data Scientist,122932,2017-02-08,2017-02-10,CERTIFIED,SANTA CLARA,CA
2196,groupon inc,Data Scientist,125000,2017-02-08,2017-08-06,CERTIFIED,PALO ALTO,CA
2197,twitter inc,Data Scientist,172000,2017-02-08,2017-07-29,CERTIFIED,SAN FRANCISCO,CA
2198,insurance services office inc,Associate Data Scientist,85000,2017-02-08,2017-08-08,CERTIFIED,JERSEY CITY,NJ
2199,groupon inc,Data Scientist,125000,2017-02-08,2017-08-06,CERTIFIED,PALO ALTO,CA
2200,ccc information services inc,Associate Data Scientist,53872,2017-02-08,2017-08-10,CERTIFIED,CHICAGO,IL
2201,microsoft corporation,Data Scientist,127000,2017-02-08,2017-08-07,CERTIFIED,SUNNYVALE,CA
2202,ibm corporation,Data Scientist,115800,2017-02-09,2017-02-20,CERTIFIED,ARMONK,NY
2203,early warning services llc,Senior Data Scientist,99757,2017-02-09,2017-02-16,CERTIFIED,AUSTIN,TX
2204,salesforcecom inc,Data Scientist,119454,2017-02-09,2017-08-09,CERTIFIED,SAN FRANCISCO,CA
2205,early warning services llc,Senior Data Scientist,99757,2017-02-09,2017-02-16,CERTIFIED,AUSTIN,TX
2206,microsoft corporation,Senior Data Scientist,187600,2017-02-09,2017-05-27,CERTIFIED,REDMOND,WA
2207,nte mobility partners llc,Data Scientist,65000,2017-02-09,2017-08-07,CERTIFIED,DALLAS,TX
2208,whispertext inc,Data Scientist,200000,2017-02-09,2017-05-27,CERTIFIED,VENICE,CA
2209,ibm corporation,Data Scientist,96500,2017-02-09,2017-08-09,CERTIFIED,COPPELL,TX
2210,clari inc,Data Scientist,124342,2017-02-10,2017-08-08,CERTIFIED,SUNNYVALE,CA
2211,chegg inc,Senior Data Scientist,140000,2017-02-10,2017-08-09,CERTIFIED,SANTA CLARA,CA
2212,medtronic inc,Senior Data Scientist,108500,2017-02-10,2017-08-09,CERTIFIED,NORTHRIDGE,CA
2213,palo alto networks inc,Data Scientist,128750,2017-02-10,2017-07-18,CERTIFIED,SANTA CLARA,CA
2214,zillow inc,Data Scientist,98600,2017-02-10,2017-08-12,CERTIFIED,SAN FRANCISCO,CA
2215,wal-mart associates inc,Data Scientist,81000,2017-02-10,2017-08-10,CERTIFIED,BENTONVILLE,AR
2216,cambia health solutions inc,Data Scientist,118000,2017-02-10,2017-07-31,CERTIFIED,PORTLAND,OR
2217,armor defense inc,Senior Data Scientist,124000,2017-02-10,2017-08-09,CERTIFIED,RICHARDSON,TX
2218,riot games inc,Data Scientist,100214,2017-02-10,2017-08-06,CERTIFIED,LOS ANGELES,CA
2219,ccc information services inc,Data Scientist,53872,2017-02-10,2017-08-10,CERTIFIED,CHICAGO,IL
2220,medtronic inc,Senior Data Scientist,108500,2017-02-10,2017-08-09,CERTIFIED,NORTHRIDGE,CA
2221,wal-mart associates inc,Data Scientist,70500,2017-02-10,2017-08-10,CERTIFIED,BENTONVILLE,AR
2222,datax ltd,Data Scientist,70000,2017-02-10,2017-08-12,CERTIFIED,LAS VEGAS,NV
2223,paypal inc,Associate Data Scientist,121770,2017-02-10,2017-08-06,CERTIFIED,SAN JOSE,CA
2224,panton incorporated,Data Scientist,80000,2017-02-12,2017-08-03,CERTIFIED,HOUSTON,TX
2225,groupon inc,Data Scientist,125000,2017-02-13,2017-08-10,CERTIFIED,PALO ALTO,CA
2226,accolade inc,Data Scientist,130000,2017-02-13,2017-08-15,CERTIFIED,SEATTLE,WA
2227,metromile inc,Data Scientist,110000,2017-02-13,2017-08-01,WITHDRAWN,SAN FRANCICSCO,CA
2228,databricks inc,Data Scientist,115000,2017-02-13,2017-08-10,CERTIFIED,SAN FRANCISCO,CA
2229,metromile inc,Data Scientist,110000,2017-02-13,2017-08-01,WITHDRAWN,BOSTON,MA
2230,facebook inc,Data Scientist,180000,2017-02-13,2017-02-27,CERTIFIED,MENLO PARK,CA
2231,sony interactive entertainment llc,Data Scientist,105000,2017-02-13,2017-08-12,CERTIFIED,SAN MATEO,CA
2232,insurance services office inc,Associate Data Scientist,85000,2017-02-13,2017-08-15,CERTIFIED,LEHI,UT
2233,trustees of grinnell college,Data Scientist,70670,2017-02-13,2017-08-14,CERTIFIED,GRINNELL,IA
2234,move inc,Data Scientist,85000,2017-02-13,2017-08-15,CERTIFIED,SANTA CLARA,CA
2235,lam research corporation,Data Scientist,125000,2017-02-13,2017-03-13,CERTIFIED,FREMONT,CA
2236,metromile inc,Data Scientist,110000,2017-02-13,2017-08-01,CERTIFIED,BOSTON,MA
2237,blizzard entertainment inc,Senior Data Scientist,135000,2017-02-13,2017-08-08,CERTIFIED,IRVINE,CA
2238,metromile inc,Data Scientist,110000,2017-02-13,2017-08-01,CERTIFIED,SAN FRANCICSCO,CA
2239,bluecore inc,Data Scientist,90000,2017-02-13,2017-08-15,CERTIFIED,NEW YORK,NY
2240,intel corporation,Data Scientist,86694,2017-02-14,2017-02-16,CERTIFIED,FOLSOM,CA
2241,valor water analytics inc,Data Scientist,98500,2017-02-14,2017-08-15,CERTIFIED,SAN FRANCISCO,CA
2242,patternex inc,Data Scientist,124675,2017-02-14,2017-07-24,CERTIFIED,SAN JOSE,CA
2243,ibm corporation,Data Scientist,106200,2017-02-14,2017-08-14,CERTIFIED,CAMBRIDGE,MA
2244,akamai technologies inc,Data Scientist,85000,2017-02-14,2017-08-13,CERTIFIED,CAMBRIDGE,MA
2245,natera inc,Data Scientist,115000,2017-02-14,2017-07-11,CERTIFIED,SAN CARLOS,CA
2246,akamai technologies inc,Data Scientist,87700,2017-02-14,2017-08-07,CERTIFIED,CAMBRIDGE,MA
2247,microsoft corporation,Data Scientist,115000,2017-02-14,2017-08-13,CERTIFIED,REDMOND,WA
2248,upstart network inc,Data Scientist,125000,2017-02-14,2017-08-13,CERTIFIED,SAN CARLOS,CA
2249,centro inc,Associate Data Scientist,60000,2017-02-14,2017-08-13,CERTIFIED,CHICAGO,IL
2250,simulmedia inc,Data Scientist,110000,2017-02-15,2017-08-14,CERTIFIED,NEW YORK,NY
2251,simulmedia inc,Data Scientist,100000,2017-02-15,2017-08-14,CERTIFIED,NEW YORK,NY
2252,ccc information services inc,Data Scientist,53872,2017-02-15,2017-08-17,CERTIFIED,CHICAGO,IL
2253,airsage inc,Data Scientist,85000,2017-02-15,2017-08-16,CERTIFIED,ATLANTA,GA
2254,conviva inc,Data Scientist,140000,2017-02-15,2017-02-23,CERTIFIED,FOSTER CITY,CA
2255,simulmedia inc,Data Scientist,80000,2017-02-15,2017-08-14,CERTIFIED,NEW YORK,NY
2256,tile inc,Data Scientist,100000,2017-02-15,2017-08-06,CERTIFIED,SAN MATEO,CA
2257,zillow inc,Data Scientist,92400,2017-02-15,2017-08-17,CERTIFIED,NEW YORK,NY
2258,relayrides inc,Data Scientist,105000,2017-02-15,2017-08-01,CERTIFIED,SAN FRANCISCO,CA
2259,datax ltd,Data Scientist,70000,2017-02-15,2017-08-17,CERTIFIED,LAS VEGAS,NV
2260,egencia llc,Data Scientist,78520,2017-02-15,2017-08-04,CERTIFIED,BELLEVUE,WA
2261,intel corporation,Data Scientist,123220,2017-02-15,2017-08-06,CERTIFIED,SANTA CLARA,CA
2262,crowe horwath llp,Data Scientist,69763,2017-02-15,2017-08-13,CERTIFIED,CHICAGO,IL
2263,crisis text line,Data Scientist,90000,2017-02-15,2017-01-30,DENIED,NEW YORK,NY
2264,millennium software inc,Data Scientist,75000,2017-02-15,2017-08-14,CERTIFIED,ALLEN PARK,MI
2265,firstfuel software inc,Data Scientist,75000,2017-02-15,2017-08-15,CERTIFIED,LEXINGTON,MA
2266,hashmap inc,Junior Data Scientist,47200,2017-02-15,2017-08-01,CERTIFIED,ROSWELL,GA
2267,careerbuilder llc,Data Scientist,98800,2017-02-15,2017-08-12,CERTIFIED,NORCROSS,GA
2268,lyft inc,Data Scientist,140000,2017-02-16,2017-08-01,CERTIFIED,SAN FRANCISCO,CA
2269,lyft inc,Data Scientist,145000,2017-02-16,2017-08-01,CERTIFIED,SAN FRANCISCO,CA
2270,zillow inc,Data Scientist,94300,2017-02-16,2017-08-17,CERTIFIED,SAN FRANCISCO,CA
2271,natera inc,Senior Data Scientist,133668,2017-02-16,2017-03-03,CERTIFIED,SAN CARLOS,CA
2272,groupon inc,Data Scientist,125000,2017-02-16,2017-08-15,CERTIFIED,PALO ALTO,CA
2273,datax ltd,Data Scientist,80000,2017-02-16,2017-02-25,CERTIFIED,LAS VEGAS,NV
2274,pophealthcare llc,Data Scientist,100000,2017-02-16,2017-02-24,CERTIFIED,FRANKLIN,TN
2275,wal-mart associates inc,Data Scientist,145000,2017-02-16,2017-08-16,CERTIFIED,SAN BRUNO,CA
2276,lyft inc,Data Scientist,147000,2017-02-16,2017-08-01,CERTIFIED,SAN FRANCISCO,CA
2277,bucksense inc,Lead Data Scientist,66685,2017-02-16,2017-02-16,CERTIFIED,NEW YORK,NY
2278,stitch fix inc,Data Scientist,150000,2017-02-16,2017-08-15,CERTIFIED,SAN FRANCISCO,CA
2279,crisis text line,Data Scientist,90000,2017-02-16,2017-02-17,CERTIFIED,NEW YORK,NY
2280,upwork inc,Data Scientist,124342,2017-02-16,2017-08-10,CERTIFIED,MOUNTAIN VIEW,CA
2281,lyft inc,Data Scientist,160000,2017-02-16,2017-08-01,CERTIFIED,SAN FRANCISCO,CA
2282,pophealthcare llc,Data Scientist,100000,2017-02-16,2017-02-24,WITHDRAWN,FRANKLIN,TN
2283,microsoft corporation,Data Scientist,112500,2017-02-16,2017-08-14,CERTIFIED,SEATTLE,WA
2284,blizzard entertainment inc,Senior Data Scientist,125000,2017-02-16,2017-08-16,CERTIFIED,IRVINE,CA
2285,stitch fix inc,Data Scientist,139000,2017-02-16,2017-08-15,CERTIFIED,SAN FRANCISCO,CA
2286,farmer's business network inc,Data Scientist,100000,2017-02-16,2017-08-15,CERTIFIED,SAN CARLOS,CA
2287,machine zone inc,Data Scientist,72758,2017-02-16,2017-08-16,CERTIFIED,PALO ALTO,CA
2288,victory engine llc,Data Scientist,65000,2017-02-17,2017-03-01,CERTIFIED,ALEXANDRIA,VA
2289,facebook inc,Data Scientist,152000,2017-02-17,2017-08-15,CERTIFIED,MENLO PARK,CA
2290,university of north texas health science center,Junior Data Scientist,64104,2017-02-17,2017-03-01,CERTIFIED,FORT WORTH,TX
2291,snap inc,Senior Data Scientist,83387,2017-02-17,2017-08-17,CERTIFIED,VENICE,CA
2292,stubhub inc,Associate Data Scientist,136000,2017-02-17,2017-05-21,CERTIFIED,SAN FRANCISCO,CA
2293,lyft inc,Data Scientist,160000,2017-02-17,2017-08-01,CERTIFIED,SAN FRANCISCO,CA
2294,airbnb inc,Data Scientist,145000,2017-02-18,2017-08-01,CERTIFIED,SAN FRANCISCO,CA
2295,airbnb inc,Data Scientist,145000,2017-02-18,2017-08-01,CERTIFIED,SAN FRANCISCO,CA
2296,airbnb inc,Data Scientist,145000,2017-02-18,2017-08-01,CERTIFIED,SAN FRANCISCO,CA
2297,biogen inc,Data Scientist,107500,2017-02-18,2017-08-20,CERTIFIED,CAMBRIDGE,MA
2298,aetna resources llc,Senior Data Scientist,100000,2017-02-18,2017-08-15,CERTIFIED,NEW YORK,NY
2299,airbnb inc,Data Scientist,144382,2017-02-18,2017-08-01,CERTIFIED,SAN FRANCISCO,CA
2300,airbnb inc,Data Scientist,128000,2017-02-18,2017-08-01,CERTIFIED,SAN FRANCISCO,CA
2301,airbnb inc,Data Scientist,140000,2017-02-18,2017-08-01,CERTIFIED,SAN FRANCISCO,CA
2302,aetna resources llc,Senior Data Scientist,100000,2017-02-18,2017-08-15,CERTIFIED,NEW YORK,NY
2303,airbnb inc,Data Scientist,128000,2017-02-18,2017-08-01,CERTIFIED,SAN FRANCISCO,CA
2304,general electric company,Senior Data Scientist,140000,2017-02-19,2017-08-17,CERTIFIED,SAN RAMON,CA
2305,progressive casualty insurance company,Data Scientist,105000,2017-02-20,2017-02-20,CERTIFIED,MAYFIELD HEIGHTS,OH
2306,circle internet financial inc,Data Scientist,125000,2017-02-20,2017-08-22,CERTIFIED,SAN FRANCISCO,CA
2307,godaddycom llc,Data Scientist,115000,2017-02-20,2017-08-10,CERTIFIED,SUNNYVALE,CA
2308,xai inc,Data Scientist,125000,2017-02-21,2017-08-23,CERTIFIED,NEW YORK,NY
2309,leantaas inc,Data Scientist,120000,2017-02-21,2017-08-19,CERTIFIED,SANTA CLARA,CA
2310,thomson reuters holdings inc,Data Scientist,105000,2017-02-21,2017-08-23,CERTIFIED,BOSTON,MA
2311,uptake technologies inc,Data Scientist,85000,2017-02-21,2017-08-12,CERTIFIED,CHICAGO,IL
2312,bluecore inc,Data Scientist,90000,2017-02-21,2017-08-23,CERTIFIED,NEW YORK,NY
2313,linkedin corporation,Data Scientist,124342,2017-02-21,2017-08-17,CERTIFIED,SUNNYVALE,CA
2314,turo inc,Data Scientist,105000,2017-02-21,2017-08-01,CERTIFIED,SAN FRANCISCO,CA
2315,csaa insurance services inc,Data Scientist,117000,2017-02-21,2017-08-15,CERTIFIED,WALNUT CREEK,CA
2316,tripadvisor llc,Data Scientist,87000,2017-02-21,2017-08-16,CERTIFIED,NEEDHAM,MA
2317,tripadvisor llc,Data Scientist,110000,2017-02-21,2017-08-12,CERTIFIED,NEEDHAM,MA
2318,vaco san francisco llc,Senior Data Scientist,180000,2017-02-21,2017-08-23,CERTIFIED,MOUNTAIN VIEW,CA
2319,opex analytics llc,Data Scientist,110000,2017-02-21,2017-02-27,CERTIFIED,EVANSTON,IL
2320,facebook inc,Data Scientist,125000,2017-02-21,2017-08-16,CERTIFIED,MENLO PARK,CA
2321,vaco san francisco llc,Senior Data Scientist,180000,2017-02-21,2017-08-23,CERTIFIED,MOUNTAIN VIEW,CA
2322,juno therapeutics inc,Data Scientist,95000,2017-02-21,2017-08-11,CERTIFIED,SEATTLE,WA
2323,lazard freres & co llc,Data Scientist,95000,2017-02-21,2017-08-21,CERTIFIED,NEW YORK,NY
2324,xai inc,Data Scientist,125000,2017-02-21,2017-08-23,WITHDRAWN,NEW YORK,NY
2325,citadel llc,Data Scientist,210000,2017-02-22,2017-03-06,CERTIFIED,CHICAGO,IL
2326,ebay inc,Associate Data Scientist,132000,2017-02-22,2017-08-24,CERTIFIED,SAN JOSE,CA
2327,magnetic media online inc,Senior Data Scientist,161000,2017-02-22,2017-08-21,CERTIFIED,NEW YORK,NY
2328,contextlogic inc,Data Scientist,120000,2017-02-22,2017-08-02,WITHDRAWN,SAN FRANCISCO,CA
2329,magnetic media online inc,Senior Data Scientist,155000,2017-02-22,2017-08-21,CERTIFIED,NEW YORK,NY
2330,picarro inc,Data Scientist,103751,2017-02-22,2017-08-13,CERTIFIED,SANTA CLARA,CA
2331,salesforcecom inc,Data Scientist,119642,2017-02-22,2017-08-24,CERTIFIED,SAN FRANCISCO,CA
2332,the nielsen company (us) llc,Senior Data Scientist,87000,2017-02-22,2017-08-08,CERTIFIED,NEW YORK,NY
2333,contextlogic inc,Data Scientist,120000,2017-02-22,2017-08-02,CERTIFIED,SAN FRANCISCO,CA
2334,crowe horwath llp,Data Scientist,69763,2017-02-22,2017-08-22,CERTIFIED,CHICAGO,IL
2335,schlumberger technology corporation,Data Scientist,107250,2017-02-22,2017-08-01,CERTIFIED,HOUSTON,TX
2336,ebay inc,Data Scientist,136000,2017-02-22,2017-08-24,CERTIFIED,NEW YORK CITY,NY
2337,nokia usa inc,Data Scientist,125000,2017-02-22,2017-08-17,CERTIFIED,SUNNYVALE,CA
2338,pitney bowes software inc,Data Scientist,91936,2017-02-23,2017-08-24,CERTIFIED,DANBURY,CT
2339,leantaas inc,Associate Data Scientist,90000,2017-02-23,2017-08-22,CERTIFIED,SANTA CLARA,CA
2340,careerbuilder llc,Data Scientist,80000,2017-02-23,2017-08-20,CERTIFIED,NARCROSS,GA
2341,mckinsey & company inc united states,Data Scientist,87900,2017-02-23,2017-08-15,CERTIFIED,WALTHAM,MA
2342,microsoft corporation,Data Scientist,136000,2017-02-23,2017-08-22,CERTIFIED,REDMOND,WA
2343,nextdoorcom inc,Data Scientist,115211,2017-02-23,2017-08-23,CERTIFIED,SAN FRANCISCO,CA
2344,ten-x llc,Associate Data Scientist,115000,2017-02-23,2017-08-10,CERTIFIED,SAN MATEO,CA
2345,intel corporation,Data Scientist,142938,2017-02-23,2017-07-11,CERTIFIED,SANTA CLARA,CA
2346,anthem inc,Data Scientist,50128,2017-02-23,2017-08-16,CERTIFIED,CHICAGO,IL
2347,electronic arts inc,Data Scientist,104000,2017-02-23,2017-08-20,CERTIFIED,REDWOOD CITY,CA
2348,microsoft corporation,Data Scientist,115000,2017-02-24,2017-08-21,CERTIFIED,REDMOND,WA
2349,electronic arts inc,Data Scientist,140000,2017-02-24,2017-08-15,CERTIFIED,REDWOOD CITY,CA
2350,indigo ag inc,Senior Data Scientist,137000,2017-02-24,2017-03-03,CERTIFIED,CHARLESTOWN,MA
2351,ebay inc,Associate Data Scientist,150000,2017-02-24,2017-08-26,CERTIFIED,SAN JOSE,CA
