,employer,title,salary,submitDate,startDate,caseStatus,city,state
1160,knoll inc,Senior Data Analyst,105000,2016-02-01,2016-02-15,CERTIFIED,EAST GREENVILLE,PA
1161,cyberthink inc,Data Analyst,82000,2016-02-02,2016-02-08,CERTIFIED,JERSEY CITY,NJ
1162,american institutes for research,Associate Data Analyst,46883,2016-02-03,2016-03-01,CERTIFIED,COLLEGE STATION,TX
1163,starpoint solutions,Data Analyst,45843,2016-02-03,2016-08-04,CERTIFIED,BOSTON,MA
1164,american institutes for research,Associate Data Analyst,46883,2016-02-03,2016-03-01,CERTIFIED,COLLEGE STATION,TX
1165,pdr equity llc,Data Analyst,75000,2016-02-03,2016-03-01,CERTIFIED,MONTVALE,NJ
1166,pdr equity llc,Data Analyst,75000,2016-02-03,2016-03-01,CERTIFIED,MONTVALE,NJ
1167,capital one national association,Senior Data Analyst,70000,2016-02-03,2016-07-27,CERTIFIED,MCLEAN,VA
1168,sunmerge systems inc,Data Analyst,90000,2016-02-03,2016-02-03,CERTIFIED,EAGAN,MN
1169,hi-tech solutions inc,Data Analyst,52853,2016-02-03,2016-08-03,CERTIFIED,NEW YORK,NY
1170,gravity4 inc,Data Analyst,80000,2016-02-04,2016-08-03,CERTIFIED,SAN FRANCISCO,CA
1171,manhattan telecommunications corporation,Data Analyst,50752,2016-02-04,2016-08-05,CERTIFIED,NEW YORK,NY
1172,estrada consulting inc,Data Analyst,66000,2016-02-05,2016-02-05,CERTIFIED,SACRAMENTO,CA
1173,red beacon inc,Data Analyst,74922,2016-02-05,2016-03-14,CERTIFIED,FOSTER CITY,CA
1174,zillion technologies inc,Data Analyst,98883,2016-02-05,2016-02-05,CERTIFIED,NATICK,MA
1175,quadrant 4 system corporation,Data Analyst,61000,2016-02-05,2016-02-15,CERTIFIED,COLLEGEVILLE,PA
1176,teespring inc,Data Analyst,120000,2016-02-05,2016-08-01,CERTIFIED,SAN FRANCISCO,CA
1177,capital one national association,Senior Data Analyst,65000,2016-02-05,2016-07-27,CERTIFIED,PLANO,TX
1178,santander consumer usa inc,Data Analyst,55000,2016-02-08,2016-08-03,CERTIFIED,DALLAS,TX
1179,alliant cooperative data solutions llc,Data Analyst,70000,2016-02-08,2016-08-09,CERTIFIED,BREWSTER,NY
1180,capital one national association,Senior Data Analyst,77700,2016-02-08,2016-08-01,CERTIFIED,PLANO,TX
1181,lyft inc,Data Analyst,100000,2016-02-09,2016-08-01,CERTIFIED,SAN FRANCISCO,CA
1182,capital one services llc,Principal Data Analyst,90300,2016-02-09,2016-02-22,CERTIFIED,RICHMOND,VA
1183,fidelity investments institutional operations company inc,Associate Data Analyst,46301,2016-02-09,2016-07-26,CERTIFIED,SMITHFIELD,RI
1184,lyft inc,Senior Data Analyst,125000,2016-02-09,2016-08-01,CERTIFIED,SAN FRANCISCO,CA
1185,twin prime inc,Data Analyst,95000,2016-02-10,2016-08-01,CERTIFIED,REDWOOD CITY,CA
1186,south texas merchants association cooperative,Data Analyst,58340,2016-02-10,2016-08-07,CERTIFIED,SAN ANTONIO,TX
1187,south texas merchants association cooperative,Data Analyst,58340,2016-02-10,2016-08-07,CERTIFIED,SAN ANTONIO,TX
1188,kiran analytics inc,Data Analyst,67000,2016-02-10,2016-08-01,CERTIFIED,SAN DIEGO,CA
1189,charles river systems inc,Data Analyst,60000,2016-02-10,2016-08-10,CERTIFIED,BURLINGTON,MA
1190,pioneer consulting services llc,Data Analyst,95000,2016-02-10,2016-02-10,CERTIFIED,COLUMBUS,OH
1191,twin prime inc,Data Analyst,95000,2016-02-10,2016-08-01,CERTIFIED,REDWOOD CITY,CA
1192,mannatech inc,Data Analyst,61000,2016-02-10,2016-08-11,WITHDRAWN,COPPELL,TX
1193,citadel llc,Data Analyst,150000,2016-02-10,2016-02-16,CERTIFIED,NEW YORK,NY
1194,infosys solutions inc,Data Analyst,60000,2016-02-11,2016-08-12,CERTIFIED,CRANBERRY TOWNSHIP,PA
1195,incedo inc,Data Analyst,130000,2016-02-11,2016-02-11,CERTIFIED,EL SEGUNDO,CA
1196,axis tech inc,Data Analyst,61200,2016-02-11,2016-08-09,CERTIFIED,PLANO,TX
1197,capital one national association,Senior Data Analyst,65000,2016-02-11,2016-08-09,CERTIFIED,GLEN ALLEN,VA
1198,axis tech inc,Data Analyst,62800,2016-02-11,2016-08-09,CERTIFIED,EDEN PRAIRIE,MN
1199,axis tech inc,Data Analyst,60000,2016-02-11,2016-08-09,CERTIFIED,BALTIMORE,MD
1200,sritek inc,Data Analyst,65312,2016-02-11,2016-08-12,CERTIFIED,MCKINNEY,TX
1201,capital one services llc,Senior Data Analyst,70000,2016-02-11,2016-08-10,CERTIFIED,MCLEAN,VA
1202,dish network llc,Data Analyst,54621,2016-02-11,2016-08-10,CERTIFIED,ENGLEWOOD,CO
1203,formosa plastics corporation usa,Data Analyst,48000,2016-02-12,2016-08-12,CERTIFIED,LIVINGSTON,NJ
1204,dr/decision resources llc,Data Analyst,90000,2016-02-12,2016-08-11,CERTIFIED,BURLINGTON,MA
1205,handy technologies inc,Data Analyst,90000,2016-02-12,2016-02-22,CERTIFIED,NEW YORK,NY
1206,capital one national association,Senior Data Analyst,70000,2016-02-12,2016-02-29,CERTIFIED,MCLEAN,VA
1207,capital one national association,Senior Data Analyst,65000,2016-02-12,2016-08-06,CERTIFIED,GLEN ALLEN,VA
1208,diversant llc,Data Analyst,88000,2016-02-12,2016-08-10,CERTIFIED,SAN FRANCISCO,CA
1209,elan technologies inc,Data Analyst,65000,2016-02-12,2016-08-12,CERTIFIED,IRVING,TX
1210,manhattan telecommunications corporation,Data Analyst,55000,2016-02-15,2016-08-16,CERTIFIED,NEW YORK,NY
1211,capital one national association,Senior Data Analyst,65000,2016-02-16,2016-08-10,CERTIFIED,GLEN ALLEN,VA
1212,apixio inc,Data Analyst,90355,2016-02-16,2016-08-14,CERTIFIED,SAN MATEO,CA
1213,capital one national association,Senior Data Analyst,65000,2016-02-16,2016-08-10,CERTIFIED,GLEN ALLEN,VA
1214,capital one services llc,Senior Data Analyst,79000,2016-02-16,2016-02-22,CERTIFIED,SEATTLE,WA
1215,capital one national association,Senior Data Analyst,65000,2016-02-16,2016-07-25,CERTIFIED,PLANO,TX
1216,suntrust banks inc,Data Analyst,76000,2016-02-16,2016-08-16,CERTIFIED,ATLANTA,GA
1217,suntrust banks inc,Data Analyst,76000,2016-02-16,2016-08-16,CERTIFIED,ATLANTA,GA
1218,87am holdings llc,Associate Data Analyst,45906,2016-02-16,2016-08-17,CERTIFIED,NEW YORK,NY
1219,automotivemastermind llc,Data Analyst,62000,2016-02-16,2016-08-01,CERTIFIED,NEW YORK,NY
1220,automotivemastermind llc,Data Analyst,66000,2016-02-16,2016-08-01,CERTIFIED,NEW YORK,NY
1221,waynsys inc,Data Analyst,72000,2016-02-16,2016-08-16,CERTIFIED,EDISON,NJ
1222,adecco group na/modis inc,Data Analyst,46000,2016-02-16,2016-08-04,CERTIFIED,OLDSMAR,FL
1223,waynsys inc,Data Analyst,72000,2016-02-16,2016-08-16,CERTIFIED,EDISON,NJ
1224,mckinsey & company inc united states,Data Analyst,98900,2016-02-16,2016-08-15,CERTIFIED,WALTHAM,MA
1225,adecco group na/modis inc,Data Analyst,46000,2016-02-16,2016-08-05,CERTIFIED,OLDSMAR,FL
1226,adecco group na/modis inc,Data Analyst,46000,2016-02-16,2016-08-05,CERTIFIED,OLDSMAR,FL
1227,verisk health inc,Data Analyst,63000,2016-02-17,2016-08-18,WITHDRAWN,EDEN PRAIRIE,MN
1228,hr pundits inc,Data Analyst,66000,2016-02-17,2016-08-18,CERTIFIED,SCHAUMBURG,IL
1229,verisk health inc,Data Analyst,63000,2016-02-17,2016-08-18,WITHDRAWN,EDEN PRAIRIE,MN
1230,verisk health inc,Data Analyst,62234,2016-02-17,2016-08-18,CERTIFIED,EDEN PRAIRIE,MN
1231,populus group llc,Data Analyst,110000,2016-02-17,2016-08-18,CERTIFIED,NEW YORK,NY
1232,verisk health inc,Data Analyst,62234,2016-02-17,2016-08-18,CERTIFIED,EDEN PRAIRIE,MN
1233,verisk health inc,Data Analyst,62234,2016-02-17,2016-08-18,CERTIFIED,EDEN PRAIRIE,MN
1234,mannatech inc,Data Analyst,61000,2016-02-17,2016-08-18,CERTIFIED,COPPELL,TX
1235,ebay inc,Data Analyst,105000,2016-02-17,2016-08-04,CERTIFIED,SAN JOSE,CA
1236,capital one services llc,Senior Data Analyst,62400,2016-02-17,2016-08-08,CERTIFIED,NEW YORK,NY
1237,hr pundits inc,Data Analyst,66000,2016-02-17,2016-08-17,CERTIFIED,SCHAUMBURG,IL
1238,mckinsey & company inc united states,Senior Data Analyst,94060,2016-02-18,2016-08-15,CERTIFIED,ATLANTA,GA
1239,siliconhire llc,Data Analyst,69805,2016-02-18,2016-08-18,CERTIFIED,SANTA CLARA,CA
1240,publishers clearing house llc,Data Analyst,60000,2016-02-18,2016-08-18,CERTIFIED,PORT WASHINGTON,NY
1241,populus group llc,Data Analyst,65780,2016-02-18,2016-08-19,CERTIFIED,REDMOND,WA
1242,pyramid consulting inc,Data Analyst,57000,2016-02-18,2016-08-18,CERTIFIED,ALHARETTA,GA
1243,bell info solutionsllc,Data Analyst,58000,2016-02-18,2016-08-18,CERTIFIED,ROLLING MEADOWS,IL
1244,intercontinental exchange holdings inc,Data Analyst,59000,2016-02-18,2016-08-19,CERTIFIED,ATLANTA,GA
1245,pyramid consulting inc,Data Analyst,57000,2016-02-18,2016-02-18,WITHDRAWN,ALHARETTA,GA
1246,lyft inc,Data Analyst,114000,2016-02-18,2016-08-01,CERTIFIED,SAN FRANCISCO,CA
1247,ally servicing llc,Data Analyst,66999,2016-02-18,2016-08-16,CERTIFIED,LEWISVILLE,TX
1248,drawbridge inc,Data Analyst,90000,2016-02-18,2016-08-14,CERTIFIED,SAN MATEO,CA
1249,benchmark education company llc,Data Analyst,50000,2016-02-18,2016-08-18,CERTIFIED,NEW ROCHELLE,NY
1250,drawbridge inc,Data Analyst,90000,2016-02-18,2016-08-14,WITHDRAWN,SAN MATEO,CA
1251,bayview loan servicing llc,Data Analyst,46010,2016-02-19,2016-08-15,CERTIFIED,CORAL GABLES,FL
1252,google,Data Analyst,85000,2016-02-19,2016-08-15,CERTIFIED,SAN BRUNO,CA
1253,bowhead logistics solutions llc,Data Analyst,81473,2016-02-19,2016-08-16,CERTIFIED,WASHINGTON,DC
1254,populus group llc,Data Analyst,80000,2016-02-19,2016-08-20,CERTIFIED,REDMOND,WA
1255,accenz llc,Data Analyst,60000,2016-02-19,2016-08-19,DENIED,TROY,MI
1256,accenz llc,Data Analyst,60000,2016-02-19,2016-08-19,DENIED,TROY,MI
1257,accenz llc,Data Analyst,60000,2016-02-19,2016-08-19,DENIED,TROY,MI
1258,accenz llc,Data Analyst,60000,2016-02-19,2016-08-19,DENIED,TROY,MI
1259,ageatia technology consultancy services inc,Data Analyst,55000,2016-02-19,2016-08-19,CERTIFIED,SCHAUMBURG,IL
1260,centraprise corp,Data Analyst,65000,2016-02-19,2016-08-18,CERTIFIED,BROOKLYN,NY
1261,ally financial inc,Data Analyst,66999,2016-02-19,2016-08-16,CERTIFIED,LEWISVILLE,TX
1262,bayview asset management,Data Analyst,50000,2016-02-19,2016-08-15,CERTIFIED,CORAL GABLES,FL
1263,m9 consulting inc,Data Analyst,65000,2016-02-19,2016-08-19,CERTIFIED,PHOENIX,AZ
1264,machine zone inc,Data Analyst,89440,2016-02-19,2016-08-18,CERTIFIED,PALO ALTO,CA
1265,accenz llc,Data Analyst,60000,2016-02-19,2016-08-19,DENIED,TROY,MI
1266,verisk health inc,Senior Data Analyst,62000,2016-02-19,2016-08-08,CERTIFIED,EDEN PRAIRIE,MN
1267,new york university school of medicine,Data Analyst,60000,2016-02-20,2016-06-20,WITHDRAWN,NEW YORK,NY
1268,esurance insurance services inc,Senior Data Analyst,110000,2016-02-20,2016-08-05,CERTIFIED,SAN FRANCISCO,CA
1269,new york university school of medicine,Data Analyst,60000,2016-02-20,2016-06-20,CERTIFIED,NEW YORK,NY
1270,estrada consulting inc,Data Analyst,82000,2016-02-22,2016-02-22,CERTIFIED,SACRAMENTO,CA
1271,agama solutions inc,Data Analyst,57720,2016-02-22,2016-08-23,CERTIFIED,PLEASANTON,CA
1272,personal capital corporation,Data Analyst,90000,2016-02-22,2016-08-22,CERTIFIED,SAN FRANCISCO,CA
1273,skr soft inc,Senior Data Analyst,65000,2016-02-22,2016-02-22,CERTIFIED,WEST DES MOINES,IA
1274,american medical association,Associate Data Analyst,68700,2016-02-22,2016-08-11,CERTIFIED,CHICAGO,IL
1275,the boys llc,Data Analyst,63000,2016-02-22,2016-08-19,CERTIFIED,FARMINGDALE,NY
1276,american medical association,Associate Data Analyst,68700,2016-02-22,2016-08-11,CERTIFIED,CHICAGO,IL
1277,sweetlabs inc,Data Analyst,61277,2016-02-22,2016-08-11,CERTIFIED,SAN DIEGO,CA
1278,global view communications inc,Data Analyst,65000,2016-02-22,2016-08-17,CERTIFIED,PAWTUCKET,RI
1279,supersonicads inc,Data Analyst,74922,2016-02-22,2016-08-22,CERTIFIED,SAN FRANCISCO,CA
1280,vigilant technologies llc,Data Analyst,63000,2016-02-22,2016-02-22,CERTIFIED,MOUNDS VIEW,MN
1281,mercy health,Senior Data Analyst,99112,2016-02-22,2016-06-03,CERTIFIED,ST. LOUIS,MO
1282,manhattan telecommunications corporation,Data Analyst,50752,2016-02-22,2016-08-21,CERTIFIED,NEW YORK,NY
1283,business software alliance inc (bsa),Data Analyst,39312,2016-02-22,2016-05-01,CERTIFIED,WASHINGTON,DC
1284,edgeit corp,Data Analyst,58000,2016-02-23,2016-08-23,CERTIFIED,RICHMOND,VA
1285,populus group llc,Data Analyst,71200,2016-02-23,2016-08-24,CERTIFIED,NORTHRIDGE,CA
1286,edgeit corp,Data Analyst,62000,2016-02-23,2016-08-22,CERTIFIED,FORT MILL,SC
1287,netease information technology corporation,Associate Data Analyst,91166,2016-02-23,2016-08-24,CERTIFIED,BRISBANE,CA
1288,manhattan telecommunications corporation,Data Analyst,50752,2016-02-23,2016-08-23,CERTIFIED,NEW YORK,NY
1289,hanusoft inc,Data Analyst,80000,2016-02-23,2016-03-01,CERTIFIED,MCLEAN,VA
1290,itnovasys inc,Data Analyst,65000,2016-02-23,2016-04-12,CERTIFIED,RICHMOND,VA
1291,starpoint solutions,Data Analyst,53000,2016-02-23,2016-08-23,CERTIFIED,MARLBOROUGH,MA
1292,netease information technology corporation,Associate Data Analyst,91166,2016-02-23,2016-08-24,CERTIFIED,BRISBANE,CA
1293,randstad general partner (us) llc,Data Analyst,62000,2016-02-23,2016-08-01,CERTIFIED,ATLANTA,GA
1294,randstad general partner (us) llc,Data Analyst,62000,2016-02-23,2016-08-01,CERTIFIED,ATLANTA,GA
1295,pereion solutions llc,Data Analyst,50000,2016-02-23,2016-08-24,CERTIFIED,READING,MA
1296,elan technologies inc,Data Analyst,70000,2016-02-23,2016-08-24,CERTIFIED,IRVING,TX
1297,trax holdings inc,Data Analyst,58677,2016-02-23,2016-08-23,CERTIFIED,SCOTTSDALE,AZ
1298,capital one services llc,Senior Data Analyst,79000,2016-02-23,2016-03-01,CERTIFIED,SETTLE,WA
1299,trax holdings inc,Data Analyst,58677,2016-02-23,2016-08-23,WITHDRAWN,SCOTTSDALE,AZ
1300,capgemini america inc,Data Analyst,74200,2016-02-24,2016-08-24,CERTIFIED,ATLANTA,GA
1301,capgemini america inc,Data Analyst,75800,2016-02-24,2016-08-24,WITHDRAWN,ATLANTA,GA
1302,capgemini america inc,Data Analyst,75800,2016-02-24,2016-08-24,CERTIFIED,ATLANTA,GA
1303,capgemini america inc,Data Analyst,75800,2016-02-24,2016-08-24,WITHDRAWN,ATLANTA,GA
1304,southwest arkansas education cooperative,Data Analyst,54600,2016-02-24,2016-08-25,CERTIFIED,LITTLE ROCK,AR
1305,capgemini america inc,Data Analyst,74200,2016-02-24,2016-08-24,CERTIFIED,ATLANTA,GA
1306,techdata service company llc,Data Analyst,57000,2016-02-24,2016-08-22,CERTIFIED,KING OF PRUSSIA,PA
1307,general reinsurance corporation,Data Analyst,90000,2016-02-24,2016-08-24,CERTIFIED,STAMFORD,CT
1308,capgemini america inc,Data Analyst,74200,2016-02-24,2016-08-24,WITHDRAWN,ATLANTA,GA
1309,insticator inc,Data Analyst,60000,2016-02-24,2016-08-22,CERTIFIED,NEW YORK,NY
1310,capgemini america inc,Data Analyst,74200,2016-02-24,2016-08-24,CERTIFIED,ATLANTA,GA
1311,capgemini america inc,Data Analyst,86700,2016-02-24,2016-08-24,CERTIFIED,ATLANTA,GA
1312,capital one national association,Senior Data Analyst,65000,2016-02-24,2016-08-20,CERTIFIED,GLEN ALLEN,VA
1313,hipmunk inc,Data Analyst,95000,2016-02-24,2016-08-04,CERTIFIED,SAN FRANCISCO,CA
1314,tek services llc,Data Analyst,64958,2016-02-24,2016-08-22,CERTIFIED,GREENWOOD VILLAGE,CO
1315,e la carte inc,Data Analyst,65000,2016-02-24,2016-08-20,CERTIFIED,REDWOOD CITY,CA
1316,bell info solutionsllc,Data Analyst,63000,2016-02-24,2016-08-24,CERTIFIED,SACRAMENTO,CA
1317,capital one services llc,Senior Data Analyst,77700,2016-02-24,2016-08-20,CERTIFIED,RICHMOND,VA
1318,xsunt corporation,Junior Data Analyst,44000,2016-02-24,2016-08-25,CERTIFIED,NEWTOWN,PA
1319,capgemini america inc,Data Analyst,100500,2016-02-24,2016-08-24,CERTIFIED,ATLANTA,GA
1320,capgemini america inc,Data Analyst,100500,2016-02-24,2016-08-24,CERTIFIED,ATLANTA,GA
1321,capgemini america inc,Data Analyst,92900,2016-02-24,2016-08-24,CERTIFIED,ATLANTA,GA
1322,capgemini america inc,Data Analyst,92900,2016-02-24,2016-08-24,CERTIFIED,ATLANTA,GA
1323,capgemini america inc,Data Analyst,92900,2016-02-24,2016-08-24,CERTIFIED,ATLANTA,GA
1324,capgemini america inc,Data Analyst,92900,2016-02-24,2016-08-24,CERTIFIED,ATLANTA,GA
1325,capgemini america inc,Data Analyst,92900,2016-02-24,2016-08-24,CERTIFIED,ATLANTA,GA
1326,capgemini america inc,Data Analyst,92900,2016-02-24,2016-08-24,CERTIFIED,ATLANTA,GA
1327,epitec inc,Data Analyst,65354,2016-02-24,2016-08-24,CERTIFIED,DEARBORN,MI
1328,capgemini america inc,Data Analyst,92900,2016-02-24,2016-08-24,CERTIFIED,ATLANTA,GA
1329,capgemini america inc,Data Analyst,92900,2016-02-24,2016-08-24,CERTIFIED,ATLANTA,GA
1330,cox communications,Data Analyst,78000,2016-02-24,2016-03-26,CERTIFIED,SAN DIEGO,CA
1331,we care recycling administration llc,Data Analyst,52000,2016-02-24,2016-08-20,CERTIFIED,HOFFMAN ESTATES,IL
1332,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1333,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1334,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1335,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1336,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1337,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1338,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1339,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1340,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1341,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1342,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1343,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1344,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1345,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1346,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1347,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1348,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1349,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1350,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1351,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,WITHDRAWN,ATLANTA,GA
1352,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1353,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1354,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1355,capgemini america inc,Data Analyst,98000,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1356,capgemini america inc,Data Analyst,98000,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1357,capgemini america inc,Data Analyst,98000,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1358,capgemini america inc,Data Analyst,98000,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1359,capgemini america inc,Data Analyst,98000,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1360,capgemini america inc,Data Analyst,98000,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1361,berkley net underwriters llc,Data Analyst,60986,2016-02-25,2016-08-26,CERTIFIED,WOODBRIDGE,VA
1362,concur technologies inc,Data Analyst,90000,2016-02-25,2016-08-24,CERTIFIED,BELLEVUE,WA
1363,capgemini america inc,Data Analyst,100500,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1364,slack technologies inc,Data Analyst,108000,2016-02-25,2016-08-02,CERTIFIED,SAN FRANCISCO,CA
1365,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1366,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1367,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1368,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1369,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1370,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1371,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1372,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,WITHDRAWN,ATLANTA,GA
1373,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1374,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1375,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1376,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1377,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1378,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1379,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1380,capgemini america inc,Data Analyst,60000,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1381,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1382,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1383,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1384,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1385,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1386,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1387,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,CERTIFIED,ATLANTA,GA
1388,capgemini america inc,Data Analyst,74200,2016-02-25,2016-08-24,WITHDRAWN,ATLANTA,GA
